KMIV	39.367802	-75.072197	  26	Millville
KMMU	40.799400	-74.414902	  57	Morristown
KNEL	40.033298	-74.353302	  31	Lakehurst
KSMQ	40.625999	-74.670197	  32	Somerville
KTEB	40.850101	-74.060799	   3	Teterboro
KTTN	40.276699	-74.813499	  65	Trenton
KVAY	39.942902	-74.845703	  16	Lumberton
KWRI	40.015598	-74.591698	  40	Wrightstown
KWWD	39.008499	-74.908302	   7	Wildwood
KABQ	35.040199	-106.609001	1632	Albuquerque
KAEG	35.145199	-106.794998	1779	Albuquerque
KALM	32.840510	-105.987940	1280	Alamogordo
KATS	32.852501	-104.468002	1079	Artesia
KAXX	36.422001	-105.290001	2554	Angel Fire
KCAO	36.446201	-103.167000	1513	Clayton
KCNM	32.337502	-104.263000	1004	Carlsbad
KCQC	35.000000	-105.660004	-32.31	Clines Corner
KCVN	34.425098	-103.079002	1285	Clovis
KDMN	32.262299	-107.721001	1315	Deming
KFMN	36.741199	-108.230003	1678	Farmington
KGNT	35.167301	-107.902000	1992	Grants
KGUP	35.511101	-108.789001	1973	Gallup
KHOB	32.687500	-103.217003	1116	Hobbs
KALM	32.840510	-105.987940	1280	Alamogordo
KLAM	35.879799	-106.268997	2186	Los Alamos
KLRU	32.289398	-106.921997	1358	Las Cruces
KLVS	35.654202	-105.141998	2096	Las Vegas
KONM	34.022499	-106.903000	1486	Socorro
KROW	33.301601	-104.530998	1119	Roswell
KRTN	36.741501	-104.501999	1936	Raton
KSAF	35.617100	-106.088997	1935	Santa Fe
KSKX	36.458199	-105.671997	2163	Taos
KSRR	33.462799	-105.535004	2077	Alto
KSVC	32.632293	-108.154263	1660	Silver City
KTCC	35.182800	-103.602997	1239	Tucumcari
KTCS	33.236900	-107.272003	1479	Truth or Consequences
KALB	42.748299	-73.801697	  87	Albany
KART	43.991901	-76.021698	  99	Watertown
KBGM	42.208698	-75.979797	 499	Binghamton
KBUF	42.940498	-78.732201	 222	Buffalo
KDKK	42.492470	-79.273102	 211	Dunkirk
KDSV	42.570545	-77.713273	 202	Dansville
KELM	42.159901	-76.891602	 291	Elmira/Corning
KELZ	42.109501	-77.989998	 647	Wellsville
KFOK	40.843700	-72.631798	  20	Westhampton Beach
KFRG	40.728802	-73.413399	  25	Farmingdale
KFZY	43.350800	-76.388100	 145	Fulton
KGFL	43.341202	-73.610298	 100	Glens Falls
KGTB	44.055599	-75.719498	 210	Fort Drum
KHPN	41.067001	-73.707603	 134	White Plains
KHWV	40.821899	-72.869400	  25	Shirley
KIAG	43.107300	-78.946198	 180	Niagara Falls
KISP	40.795200	-73.100197	  30	Islip
KITH	42.491001	-76.458397	 335	Ithaca
KJFK	40.639447	-73.779317	   4	New York
KJHW	42.154250	-79.254008	 525	Jamestown
KALB	42.748299	-73.801697	  87	Albany
KLGA	40.777199	-73.872597	   6	New York
KMGJ	41.509998	-74.264603	 111	Montgomery
KMSS	44.936157	-74.844304	  66	Massena
KMSV	41.701596	-74.794997	 428	Monticello
KMTP	41.076500	-71.920797	   2	Montauk
KN03	42.592602	-76.214897	 365	Cortland
KNY0	42.998199	-74.329597	 269	Johnstown
KNYC	40.780000	-73.970000	-22.56	New York City
KOGS	44.681900	-75.465500	  91	Ogdensburg
KOLE	42.241199	-78.371399	 651	Olean
KPBG	44.650902	-73.468102	  71	Plattsburgh
KPEO	42.637100	-77.052902	 302	Penn Yan
KPOU	41.626598	-73.884201	  50	Poughkeepsie
KRME	43.233799	-75.406998	 154	Rome
KROC	43.118900	-77.672401	 170	Rochester
KSLK	44.386910	-74.204629	 507	Saranac Lake
KSWF	41.504101	-74.104797	 150	Newburgh
KSYR	43.111198	-76.106300	 128	Syracuse
K1A5	35.222599	-83.418999	 616	Franklin
KAFP	35.020599	-80.077103	  91	Wadesboro
KAKH	35.202598	-81.149902	 243	Gastonia
KASJ	36.297501	-77.170898	  21	Ahoskie
KAVL	35.436199	-82.541801	 660	Asheville
KBUY	36.048500	-79.474899	 188	Burlington
KCLT	35.214001	-80.943100	 228	Charlotte
KCPC	34.272900	-78.714996	  30	Whiteville
KCTZ	34.975601	-78.364601	  45	Clinton
KDPL	35.000099	-77.981697	  41	Kenansville
KECG	36.260601	-76.174599	   3	Elizabeth City
KEDE	36.027699	-76.567101	   6	Edenton
KEHO	35.255600	-81.600998	 258	Shelby
KEQY	35.018799	-80.620201	 207	Monroe
KETC	35.937099	-77.546600	  16	Tarboro
KEWN	35.073002	-77.042900	   5	New Bern
KEXX	35.781101	-80.303802	 223	Lexington
KEYF	34.601799	-78.579300	  40	Elizabethtown
KFAY	34.991199	-78.880302	  58	Fayetteville
KFBG	35.131802	-78.936699	  74	Fort Bragg
KFFA	36.018200	-75.671303	   4	Kill Devil Hills
KFQD	35.428200	-81.935097	 328	Rutherfordton
KGEV	36.432418	-81.418519	 969	Jefferson
KGSB	35.339401	-77.960602	  33	Goldsboro
KGSO	36.097801	-79.937302	 282	Greensboro
KGWW	35.460602	-77.964897	  41	Goldsboro
KHBI	35.654499	-79.894699	 205	Asheboro
KHFF	35.036087	-79.498615	 115	Hoffman
KHKY	35.741100	-81.389503	 363	Hickory
KHNZ	36.361599	-78.529198	 160	Oxford
KHRJ	35.379398	-78.733002	  62	Erwin
KHSE	35.232800	-75.617798	   5	Hatteras
KILM	34.270599	-77.902603	  10	Wilmington
KINT	36.133701	-80.222000	 295	Winston Salem
KIPJ	35.483299	-81.161301	 267	Lincolnton
KISO	35.331402	-77.608803	  28	Kinston
KIXA	36.329800	-77.635231	  44	Halifax
KJQF	35.387798	-80.709099	 215	Concord
KAVL	35.436199	-82.541801	 660	Asheville
KLHZ	36.023300	-78.330299	 112	Louisburg
KMEB	34.791901	-79.365799	  66	Maxton
KMQI	35.918999	-75.695503	   4	Manteo
KMRH	34.733601	-76.660599	   3	Beaufort
KMRN	35.820202	-81.611397	 387	Morganton
KMWK	36.459702	-80.553001	 381	Mount Airy
KNCA	34.708401	-77.439697	   8	Jacksonville
KNJM	34.690399	-77.029701	   6	Swansboro
KNKT	34.900902	-76.880699	   9	Cherry Point
KOAJ	34.829201	-77.612099	  29	Richlands
KOCW	35.570499	-77.049797	  12	Washington
KONX	36.398899	-76.016296	   5	Currituck
KPGV	35.635201	-77.385300	   8	Greenville
KPOB	35.170898	-79.014503	  66	Fort Bragg
KRCZ	34.891300	-79.759598	 109	Rockingham
KRDU	35.877602	-78.787498	 133	Raleigh/Durham
KRHP	35.195202	-83.862999	 517	Andrews
KRUQ	35.645901	-80.520302	 235	Salisbury
KRWI	35.856300	-77.891899	  48	Rocky Mount
KSIF	36.437199	-79.850998	 212	Stoneville
KSOP	35.237184	-79.389381	 139	Carthage
KSUT	33.929298	-78.074997	   7	Oak Island
KSVH	35.765301	-80.953903	 295	Statesville
KTDF	36.284901	-78.984200	 186	Timberlake
KTNB	36.220001	-81.669998	-24.99	Boone
KTTA	35.583698	-79.100800	  75	Sanford
KUKF	36.222801	-81.098297	 397	North Wilkesboro
KVUJ	35.416698	-80.150803	 186	Albemarle
K06D	48.884300	-99.620903	 556	Rolla
K08D	48.300800	-102.405998	 684	Stanley
K20U	46.925201	-103.982002	 840	Beach
K2C8	48.783798	-97.631897	 272	Cavalier
K2D5	46.173000	-98.079903	 407	Oakes
K46D	47.451099	-99.151100	 490	Carrington
K7L2	46.218300	-100.245003	 542	Linton
K96D	48.940601	-97.902802	 290	Walhalla
K9D7	48.480000	-99.235901	 451	Cando
KBAC	46.941002	-98.017601	 427	Valley City
KBIS	46.772701	-100.746002	 506	Bismarck
KBWP	46.244099	-96.607399	 295	Wahpeton
KD50	48.928501	-103.296997	 594	Crosby
KD55	48.752998	-98.393303	 490	Langdon
KD57	46.812801	-101.860001	 637	Glen Ullin
KDIK	46.797401	-102.802002	 790	Dickinson
KDVL	48.114201	-98.908798	 444	Devils Lake
KFAR	46.920700	-96.815804	 275	Fargo
KGAF	48.404701	-97.370903	 251	Grafton
KGFK	47.949299	-97.176102	 258	Grand Forks
KGWR	46.218700	-97.643204	 386	Gwinner
KHEI	46.014900	-102.655998	 824	Hettinger
KHZE	47.289902	-101.581001	 553	Hazen
KJMS	46.929699	-98.678200	 457	Jamestown
KBIS	46.772701	-100.746002	 506	Bismarck
KMIB	48.415600	-101.358002	 508	Minot
KMOT	48.259399	-101.279999	 523	Minot
KN60	47.650002	-101.430000	-30.78	Garrison
KRDR	47.961102	-97.401199	 278	Grand Forks
KRUG	48.390400	-100.024002	 472	Rugby
KS25	47.795700	-103.253998	 643	Watford City
KS32	47.422798	-98.105904	 434	Cooperstown
KY19	46.768200	-100.893997	 593	Mandan
K4I3	40.328701	-82.523804	 363	Mount Vernon
KAKR	41.037498	-81.466904	 325	Akron
KAOH	40.706902	-84.026703	 297	Lima
KAXV	40.493401	-84.298897	 278	Wapakoneta
KBJJ	40.874802	-81.888298	 346	Wooster
KBKL	41.517502	-81.683296	 178	Cleveland
KCAK	40.916100	-81.442200	 374	Akron
KCGF	41.565102	-81.486397	 268	Cleveland
KCLE	41.411701	-81.849800	 241	Cleveland
KCMH	39.998001	-82.891899	 248	Columbus
KDAY	39.902401	-84.219398	 308	Dayton
KDFI	41.337502	-84.428802	 215	Defiance
KDLZ	40.279701	-83.114799	 288	Delaware
KFDY	41.013500	-83.668701	 248	Findlay
KFFO	39.826099	-84.048302	 251	Dayton
KHAO	39.363800	-84.522003	 193	Hamilton
KHZY	41.778000	-80.695503	 282	Ashtabula
KI67	39.258900	-84.774300	 178	Harrison
KI69	39.078400	-84.210197	 257	Batavia
KILN	39.427898	-83.792099	 328	Wilmington
KCAK	40.916100	-81.442200	 374	Akron
KLCK	39.813801	-82.927803	 227	Columbus
KLHQ	39.755600	-82.657097	 265	Lancaster
KLNN	41.683998	-81.389702	 191	Willoughby
KLUK	39.103298	-84.418602	 147	Cincinnati
KMFD	40.821400	-82.516602	 395	Mansfield
KMGY	39.589001	-84.224899	 292	Dayton
KMNN	40.616199	-83.063499	 303	Marion
KMRT	40.224701	-83.351601	 311	Marysville
KMWO	39.530998	-84.395302	 198	Middletown
KOSU	40.079800	-83.072998	 276	Columbus
KPCW	41.516300	-82.868698	 180	Port Clinton
KPHD	40.470901	-81.419701	 272	New Philadelphia
KPOV	41.210201	-81.251602	 365	Ravenna
KRZT	39.440399	-83.023102	 221	Chillicothe
KSGH	39.840302	-83.840202	 320	Springfield
KTDZ	41.564899	-83.482300	 190	Toledo
KTOL	41.586800	-83.807800	 208	Toledo
KTZR	39.901199	-83.136902	 276	Columbus
KUNI	39.210999	-82.231400	 233	Athens/Albany
KUSE	41.610100	-84.127197	 237	Wauseon
KUYF	39.932701	-83.461998	 330	London
KVES	40.204399	-84.531898	 307	Versailles
KVTA	40.024700	-82.461800	 269	Newark
KYNG	41.260700	-80.679100	 363	Youngstown/Warren
KZZV	39.944401	-81.892097	 274	Zanesville
KADH	34.805214	-96.671988	 310	Ada
KADM	34.303010	-97.019634	 237	Ardmore
KAVK	36.773201	-98.669899	 449	Alva
KAXS	34.697952	-99.338500	 437	Altus
KBVO	36.762501	-96.011200	 217	Bartlesville
KCHK	35.097401	-97.967697	 351	Chickasha
KCLK	35.538300	-98.932701	 493	Clinton
KCQB	35.723801	-96.820297	 300	Chandler
KCSM	35.339802	-99.200500	 586	Clinton
KCUH	35.950496	-96.772371	 279	Cushing
KDUA	33.942299	-96.395057	 213	Durant
KDUC	34.470901	-97.959900	 340	Duncan
KELK	35.430801	-99.394302	 614	Elk City
KEND	36.339199	-97.916496	 398	Enid
KFDR	34.352001	-98.983902	 383	Frederick
KFSI	34.649799	-98.402199	 362	Fort Sill
KGAG	36.295502	-99.776398	 678	Gage
KGCM	36.292702	-95.479599	 223	Claremore
KGMJ	36.606800	-94.738602	 253	Grove
KGOK	35.849800	-97.415604	 326	Guthrie
KGUY	36.685101	-101.508003	 952	Guymon
KHBR	34.991317	-99.051313	 476	Hobart
KHHW	34.034801	-95.541901	 174	Hugo
KJSV	35.438202	-94.802803	 161	Sallisaw
KJWG	35.864700	-98.420799	 472	Watonga
KLTS	34.667099	-99.266701	 421	Altus
KLAW	34.567699	-98.416603	 338	Lawton
KLTS	34.667099	-99.266701	 421	Altus
KMKO	35.656502	-95.366699	 186	Muskogee
KMLC	34.882401	-95.783501	 235	Mc Alester
KOJA	35.544800	-98.668503	 489	Weatherford
KOKC	35.393101	-97.600700	 395	Oklahoma City
KOKM	35.668098	-95.948700	 219	Okmulgee
KOUN	35.245600	-97.472099	 360	Norman
KOWP	36.175301	-96.151802	 272	Sand Springs
KPNC	36.731998	-97.099800	 307	Ponca City
KPVJ	34.711102	-97.223198	 296	Pauls Valley
KPWA	35.534199	-97.647102	 396	Oklahoma City
KRCE	35.488098	-97.823601	 413	Oklahoma City
KRKR	35.021599	-94.621300	 137	Poteau
KRQO	35.472698	-98.005798	 433	El Reno
KRVS	36.039600	-95.984596	 194	Tulsa
KSNL	35.357899	-96.942802	 327	Shawnee
KSRE	35.274700	-96.675201	 312	Seminole
KSWO	36.161201	-97.085701	 305	Stillwater
KTIK	35.414700	-97.386597	 393	Oklahoma City
KTQH	35.928902	-95.004501	 266	Tahlequah
KTUL	36.198399	-95.888100	 206	Tulsa
KWDG	36.379200	-97.791100	 356	Enid
KWWR	36.438000	-99.522667	 667	Woodward
KAST	46.158001	-123.878998	   5	Astoria
KBDN	44.094799	-121.200996	1055	Bend
KBKE	44.837299	-117.808998	1028	Baker City
KBNO	43.590463	-118.955154	1264	Burns
KBOK	42.074600	-124.290001	 140	Brookings
KCVO	44.497200	-123.290001	  76	Corvallis
KDLS	45.620979	-121.170777	  75	Dallesport / The Dalles
KEUG	44.124599	-123.211998	 114	Eugene
KGCD	44.404202	-118.962997	1129	John Day
KHIO	45.540401	-122.949997	  63	Portland
KHRI	45.828223	-119.259024	 196	Hermiston
KAST	46.158001	-123.878998	   5	Astoria
KLGD	45.290199	-118.007004	 828	La Grande
KLKV	42.161098	-120.399002	1443	Lakeview
KLMT	42.156101	-121.733002	1248	Klamath Falls
KMEH	45.520000	-118.420000	-35.97	Meacham
KMFR	42.374199	-122.873001	 407	Medford
KMMV	45.194401	-123.136002	  50	Mc Minnville
KONO	44.019800	-117.013289	 668	Oregon
KONP	44.580399	-124.057999	  49	Newport
KOTH	43.417099	-124.246002	   5	North Bend
KPDT	45.695099	-118.841003	 456	Pendleton
KPDX	45.588699	-122.598000	   9	Portland
KRBG	43.238800	-123.356003	 161	Roseburg
KRDM	44.254101	-121.150002	 939	Redmond
KREO	42.577702	-117.885002	1235	Rome
KSLE	44.909500	-123.002998	  65	Salem
KSPB	45.771000	-122.862000	  18	Scappoose
KSXT	42.510101	-123.388000	 343	Grants Pass
KTMK	45.418201	-123.814003	  11	Tillamook
KTTD	45.549400	-122.401001	  12	Portland
KUAO	45.247101	-122.769997	  61	Aurora
KABE	40.651773	-75.442797	 120	Allentown
KAFJ	40.136501	-80.290199	 361	Washington
KAGC	40.354401	-79.930199	 382	Pittsburgh
KAOO	40.296398	-78.320000	 458	Altoona
KAVP	41.338501	-75.723396	 293	Wilkes-Barre/Scranton
KBFD	41.803101	-78.640099	 653	Bradford
KBTP	40.776901	-79.949699	 380	Butler
KBVI	40.772499	-80.391403	 382	Beaver Falls
KCXY	40.217098	-76.851501	 106	Harrisburg
KDUJ	41.178299	-78.898697	 554	Dubois
KDYL	40.333000	-75.122299	 120	Doylestown
KERI	42.083127	-80.173867	 223	Erie
KFIG	41.049032	-78.415003	 462	Clearfield
KFKL	41.377899	-79.860397	 469	Franklin
KGKJ	41.626499	-80.214699	 426	Meadville
KHMZ	40.085952	-78.513359	 354	Bedford
KHZL	40.986801	-75.994904	 489	Hazleton
KIDI	40.631119	-79.101884	 428	Indiana
KJST	40.316101	-78.833900	 696	Johnstown
KABE	40.651773	-75.442797	 120	Allentown
KLBE	40.275902	-79.404800	 365	Latrobe
KLNS	40.121700	-76.296097	 123	Lancaster
KLOM	40.137501	-75.265099	  92	Philadelphia
KMDT	40.193501	-76.763397	  94	Harrisburg
KMPO	41.136025	-75.379572	 584	Mount Pocono
KMQS	39.979000	-75.865501	 201	Coatesville
KN38	41.727901	-77.396500	 577	Wellsboro
KPHL	39.871899	-75.241096	  11	Philadelphia
KPIT	40.491501	-80.232903	 367	Pittsburgh
KPNE	40.081902	-75.010597	  37	Philadelphia
KRDG	40.378502	-75.965202	 105	Reading
KSEG	40.820599	-76.863899	 137	Selinsgrove
KTHV	39.917000	-76.873001	 151	Thomasville
KUCP	41.025299	-80.413399	 326	New Castle
KUKT	40.435200	-75.381897	 160	Quakertown
KUNV	40.849374	-77.848520	 378	State College
KBID	41.168098	-71.577797	  33	Block Island
KBID	41.168098	-71.577797	  33	Block Island
KWST	41.349602	-71.803398	  25	Westerly
KPVD	41.725038	-71.425668	  17	Providence
KSFZ	41.920799	-71.491402	 134	Pawtucket
KUUU	41.532398	-71.281502	  52	Newport
KAIK	33.649399	-81.684998	 161	Aiken
KAND	34.494598	-82.709396	 238	Anderson
KAQX	32.995098	-81.270203	  49	Allendale
KARW	32.412201	-80.634399	   3	Beaufort
KBBP	34.621700	-79.734398	  45	Bennettsville
KBNL	33.257801	-81.388298	  75	Barnwell
KCAE	33.938801	-81.119499	  72	Columbia
KCDN	34.283600	-80.564903	  92	Camden
KCHS	32.898602	-80.040497	  14	Charleston
KCKI	33.717201	-79.857002	  20	Kingstree
KCQW	34.712898	-79.957001	  73	Cheraw
KCRE	33.811699	-78.723900	  10	North Myrtle Beach
KCUB	33.970501	-80.995201	  59	Columbia
KDCM	34.789299	-81.195801	 200	Chester
KDYB	33.063400	-80.279297	  17	Summerville
KEOE	34.309299	-81.639702	 174	Newberry
KFDW	34.315498	-81.108803	 176	Winnsboro
KFLO	34.185398	-79.723900	  45	Florence
KGGE	33.311699	-79.319603	  12	Georgetown
KGMU	34.847900	-82.349998	 319	Greenville
KGRD	34.248699	-82.159103	 192	Greenwood
KGSP	34.895699	-82.218903	 294	Greer
KGYH	34.758301	-82.376404	 291	Greenville
KHVS	34.403099	-80.119202	 111	Hartsville
KHXD	32.224400	-80.697502	   6	Hilton Head Island
KHYW	33.828499	-79.122200	  11	Conway
KJZI	32.700901	-80.002899	   5	Charleston
KAIK	33.649399	-81.684998	 161	Aiken
KLKR	34.722900	-80.854599	 148	Lancaster
KLQK	34.810001	-82.702904	 309	Pickens
KLRO	32.897800	-79.782898	   4	Mount Pleasant
KLUX	34.507099	-81.947197	 212	Laurens
KMAO	34.181198	-79.334702	  28	Mullins
KMKS	33.185501	-80.036301	  22	Moncks Corner
KMMT	33.920799	-80.801300	  77	Eastover
KMNI	33.587101	-80.208702	  31	Manning
KMYR	33.679699	-78.928299	   8	Myrtle Beach
KNBC	32.477402	-80.723198	  11	Beaufort
KOGB	33.456799	-80.859497	  59	Orangeburg
KRBW	32.921001	-80.640602	  31	Walterboro
KSMS	33.994999	-80.361298	  55	Sumter
KSPA	34.915699	-81.956497	 244	Spartanburg
KSSC	33.972698	-80.470596	  73	Sumter
KUDG	34.449401	-79.890098	  59	Darlington
KUZA	34.987801	-81.057198	 203	Rock Hill
K2WX	45.570000	-103.519997	-31.7	Buffalo
K8D3	45.670799	-96.996201	 354	Sisseton
K9V9	43.766102	-99.321297	 517	Chamberlain
KABR	45.449100	-98.421799	 397	Aberdeen
KATY	44.914001	-97.154701	 533	Watertown
KBKX	44.304798	-96.816902	 502	Brookings
KCUT	43.733299	-103.617996	1707	Custer
KFSD	43.585463	-96.741152	 436	Sioux Falls
KHON	44.385201	-98.228500	 393	Huron
KICR	43.390202	-99.842102	 620	Winner
KIEN	43.020902	-102.506089	1016	Pine Ridge
KABR	45.449100	-98.421799	 397	Aberdeen
KMBG	45.546501	-100.407997	 523	Mobridge
KMDS	44.015999	-97.085899	 524	Madison
KMHE	43.774799	-98.038597	 397	Mitchell
KPHP	44.048599	-101.598999	 673	Philip
KPIR	44.382702	-100.286003	 532	Pierre
KRAP	44.045300	-103.056999	 977	Rapid City
KRCA	44.145000	-103.103996	 999	Rapid City
KSPF	44.480301	-103.782997	1198	Spearfish
KYKN	42.916698	-97.385902	 398	Yankton
K0A9	36.371201	-82.173302	 486	Elizabethton
KBGF	35.177502	-86.066200	 298	Winchester
KBNA	36.124500	-86.678200	 183	Nashville
KCHA	35.035301	-85.203796	 208	Chattanooga
KCKV	36.621899	-87.415001	 168	Clarksville
KCSV	35.951302	-85.084999	 573	Crossville
KDYR	35.999158	-89.404898	 103	Dyersburg
KFYM	35.059700	-86.564003	 300	Fayetteville
KGKT	35.857800	-83.528702	 309	Sevierville
KMMI	35.397301	-84.562599	 267	Athens
KRZR	35.211497	-84.799769	 262	Cleveland
KM91	36.537201	-86.920601	 215	Springfield
KMEM	35.042400	-89.976700	 104	Memphis
KMKL	35.599899	-88.915604	 132	Jackson
KMMI	35.397301	-84.562599	 267	Athens
KMOR	36.179401	-83.375504	 400	Morristown
KMQY	36.008999	-86.520103	 166	Smyrna
KMRC	35.554100	-87.178902	 208	Columbia/Mount Pleasant
KPHT	36.338200	-88.382896	 177	Paris
KRNC	35.698700	-85.843803	 315	Mc Minnville
KSNH	35.170399	-88.215897	 144	Savannah
KSRB	36.055901	-85.530701	 312	Sparta
KSYI	35.560101	-86.442497	 244	Shelbyville
KTHA	35.380100	-86.246399	 330	Tullahoma
KTRI	36.475201	-82.407401	 463	Blountville
KTYS	35.811001	-83.994003	 299	Alcoa
KUCY	36.381802	-88.985397	 102	Union City
K0F2	33.601700	-97.775597	 336	Bowie
K11R	30.219000	-96.374298	  94	Brenham
K3T5	29.908001	-96.949997	  99	La Grange
K5C1	29.723900	-98.694603	 422	San Antonio
K6R6	30.046000	-102.212997	 708	Dryden
KABI	32.411301	-99.681900	 546	Abilene
KACT	31.611300	-97.230499	 157	Waco
KADS	32.968601	-96.836403	 196	Dallas
KAFW	32.990440	-97.319470	 220	Fort Worth
KAMA	35.219398	-101.706001	1099	Amarillo
KAPY	26.968800	-99.248901	 129	Zapata
KAQO	30.783701	-98.662003	 336	Llano
KARM	29.254299	-96.154404	  30	Wharton
KATT	30.316660	-97.766600	 0.0	Austin
KAXH	29.506100	-95.476898	  21	Houston
KBAZ	29.704500	-98.042198	 198	New Braunfels
KBBD	31.179300	-99.323898	 557	Brady
KBEA	28.361900	-97.791000	  82	Beeville
KBGD	35.700901	-101.393997	 931	Borger
KBKD	32.719002	-98.890999	 391	Breckenridge
KBKS	27.206800	-98.121201	  34	Falfurrias
KBMQ	30.738899	-98.238602	 391	Burnet
KBMT	30.070635	-94.215746	  10	Beaumont
KBPG	32.212601	-101.522003	 784	Big Spring
KBPT	29.950800	-94.020699	   5	Beaumont/Port Arthur
KBRO	25.906799	-97.425903	   7	Brownsville
KBWD	31.793600	-98.956497	 423	Brownwood
KBYY	28.973301	-95.863503	  14	Bay City
KCDS	34.433800	-100.288002	 596	Childress
KCFD	30.715700	-96.331398	 112	Bryan
KCLL	30.588600	-96.363800	  98	College Station
KCOM	31.841101	-99.403603	 517	Coleman
KCOT	28.456699	-99.220299	 144	Cotulla
KCRP	27.770399	-97.501198	  13	Corpus Christi
KCRS	32.028099	-96.400597	 137	Corsicana
KCXO	30.351801	-95.414497	  75	Houston
KCZT	28.522200	-99.823601	 183	Carrizo Springs
KDAL	32.847099	-96.851799	 148	Dallas
KDFW	32.896801	-97.038002	 185	Dallas-Fort Worth
KDHT	36.022598	-102.546997	1216	Dalhart
KDKR	31.306999	-95.403801	 106	Crockett
KDLF	29.359501	-100.778002	 330	Del Rio
KDRT	29.374201	-100.927002	 305	Del Rio
KDTO	33.200699	-97.197998	 196	Denton
KDUX	35.857899	-102.013000	1129	Dumas
KDWH	30.061800	-95.552803	  46	Houston
KDYS	32.420799	-99.854599	 545	Abilene
KDZB	30.527100	-98.358704	 333	Horseshoe Bay
KEBG	26.441700	-98.122200	  23	Edinburg
KECU	29.946899	-100.174004	 723	Rocksprings
KEDC	30.398049	-97.566909	 189	Pflugerville
KEFD	29.607300	-95.158798	  10	Houston
KELP	31.807199	-106.377998	1207	El Paso
KERV	29.976700	-99.085701	 493	Kerrville
KFST	30.915701	-102.916000	 918	Fort Stockton
KFTW	32.819801	-97.362396	 216	Fort Worth
KFWS	32.565201	-97.308098	 213	Fort Worth
KGDJ	32.444401	-97.816902	 237	Granbury
KGGG	32.383999	-94.711502	 111	Longview
KGKY	32.663898	-97.094299	 191	Arlington
KGLE	33.651402	-97.196999	 258	Gainesville
KGLS	29.265301	-94.860397	   2	Galveston
KGOP	31.421301	-97.796996	 276	Gatesville
KGPM	32.698799	-97.046898	 179	Grand Prairie
KGRK	31.067200	-97.828903	 309	Killeen
KGTU	30.677543	-97.678524	 241	Georgetown
KGVT	33.067799	-96.065300	 163	Greenville
KGYB	30.169300	-96.980003	 148	Giddings
KGYI	33.714100	-96.673698	 228	Sherman/Denison
KHBV	27.349600	-98.737000	 202	Hebbronville
KHDO	29.359501	-99.176697	 283	Hondo
KHHF	35.895302	-100.403999	 730	Canadian
KHLR	31.138700	-97.714500	 282	Fort Hood
KHOU	29.645399	-95.278900	  14	Houston
KHQZ	32.747002	-96.530403	 136	Mesquite
KHRL	26.228500	-97.654404	  11	Harlingen
KHRX	34.857800	-102.325996	1155	Hereford
KHYI	29.892700	-97.862999	 182	San Marcos
KIAH	29.984400	-95.341400	  30	Houston
KILE	31.085800	-97.686501	 258	Killeen
KINJ	32.083500	-97.097198	 209	Hillsboro
KINK	31.779600	-103.200996	 860	Wink
KJAS	30.885700	-94.034897	  65	Jasper
KJCT	30.511299	-99.763496	 533	Junction
KJDD	32.742199	-95.496498	 132	Mineola
KJSO	31.869301	-95.217400	 206	Jacksonville
KJWY	32.458700	-96.912399	 217	Midlothian/Waxahachie
KJXI	32.699001	-94.948898	 126	Gilmer
KABI	32.411301	-99.681900	 546	Abilene
KAUS	30.197535	-97.662015	 165	Austin
KLBB	33.663601	-101.822998	1000	Lubbock
KLBX	29.108601	-95.462097	   8	Angleton
KLFK	31.233999	-94.750000	  90	Lufkin
KLHB	30.871799	-96.622200	  87	Hearne
KLNC	32.577564	-96.717494	 153	Lancaster
KLRD	27.543800	-99.461601	 155	Laredo
KLUD	33.254601	-97.580597	 319	Decatur
KLVJ	29.521299	-95.242104	  13	Houston
KLXY	31.639799	-96.514702	 166	Mexia
KLZZ	31.106199	-98.195900	 370	Lampasas
KMAF	31.942499	-102.202003	 875	Midland
KMDD	32.036499	-102.100998	 854	Midland
KMFE	26.176141	-98.237965	  33	McAllen
KMKN	31.916800	-98.600304	 422	Comanche
KMNZ	31.665899	-98.148598	 396	Hamilton
KMRF	30.369593	-104.015893	1478	Marfa
KMWL	32.781601	-98.060204	 297	Mineral Wells
KNFW	32.769199	-97.441498	 198	Fort Worth
KNGP	27.692600	-97.291100	   5	Corpus Christi
KNQI	27.507200	-97.809700	  15	Kingsville
KOCH	31.577999	-94.709503	 108	Nacogdoches
KODO	31.920601	-102.387001	 916	Odessa
KORG	30.069201	-93.800903	   4	Orange
KOSA	33.095501	-94.961502	 111	Mount Pleasant
KOZA	30.735300	-101.203003	 726	Ozona
KPEQ	31.382401	-103.511002	 796	Pecos
KPEZ	28.954201	-98.519997	 131	Pleasanton
KPIL	26.166201	-97.345901	   6	Port Isabel
KPKV	28.653999	-96.681297	  10	Port Lavaca
KPPA	35.612999	-100.996002	 989	Pampa
KPRX	33.636600	-95.450798	 167	Paris
KPSN	31.779699	-95.706299	 129	Palestine
KPSX	28.727501	-96.250999	   4	Palacios
KPVW	34.168098	-101.717003	1028	Plainview
KPWG	31.484900	-97.316498	 180	Waco
KPYX	36.412899	-100.751999	 889	Perryton
KRAS	27.811800	-97.088799	   2	Port Aransas
KRBD	32.680901	-96.868202	 201	Dallas
KRBO	27.778103	-97.690098	  24	Robstown
